identifier,model,country,province_state,CityRev,Latitude,Longitude,readable_city,Selected_Source,building_type_pre,floor_area_sqft,number_floors,building_age_yrs,number_occupants,allow_comp_with_aux,has_electric,has_heatpump,number_remote_sensors,ASHRAE,CA_Title24_Zone,geometry,GEOID_place,NAME_place,LSAD_place,GEOID_county,NAME_county,STATEFP_county
35d5ece933f2b8240a4e1d4c33c2c5e234ec62e4,undefined,US,CA,Grass Valley City,39.220305,-121.052654,Yes,census.gov,Detached,2500,2,120,2,True,False,False,"0, 1",5B,11,POINT (-121.052654 39.220305),630798.0,Grass Valley,25.0,6057,Nevada,6
36360da5abe269f9acf5f09656e501893070fa7c,SmartSi,US,CA,Napa City,38.297872,-122.300741,Yes,census.gov,Detached,2500,4,0,0,False,False,False,0,3C,2,POINT (-122.300741 38.297872),650258.0,Napa,25.0,6055,Napa,6
3651665149b5da48b491a8c6368763d0011b5444,ESTWVC,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,4501,2,11,0,True,False,False,0,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
3661e3f2946ec0a69ac0761bfeb7e1cca077dc79,ecobee3Lite,US,CA,Riverside City,33.938143,-117.393168,Yes,census.gov,Other,4500,1,10,0,True,False,False,"1, 2",3B,10,POINT (-117.393168 33.938143),662000.0,Riverside,25.0,6065,Riverside,6
36b853226315d48444154d18db2c063151c5b146,ecobee4,US,CA,La Crescenta,34.230429,-118.2350733,Yes,photon,Detached,3000,2,100,4,False,False,False,"3, 6",3B,9,POINT (-118.2350733 34.230429),639045.0,La Crescenta-Montrose,57.0,6037,Los Angeles,6
36c2c1d95e7f769858c824bc2992f3fec13776ee,undefined,US,CA,Mckinleyville CDP,40.951571,-124.077357,Yes,census.gov,Detached,2501,2,43,0,True,False,False,"1, 2",4C,1,POINT (-124.077357 40.951571),644910.0,McKinleyville,57.0,6023,Humboldt,6
36cf94c7a91188a7fe639db6146c0ca76b466606,SmartSi,US,CA,Carlsbad City,33.129284,-117.284183,Yes,census.gov,Detached,4000,2,16,0,False,False,False,0,3B,7,POINT (-117.284183 33.129284),611194.0,Carlsbad,25.0,6073,San Diego,6
36f958f49ae064b1aeee4ee0585c89bbd5b4b6bd,ecobee3,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,1500,1,45,5,False,False,False,0,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
3732adc990d1dc9e9db68f8975569263e237f178,ecobee3Lite,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,2500,1,55,2,False,False,False,"2, 4",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
375c32b698f3f912e39d8d085181500ff4ba27c4,ecobee3,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,3500,3,10,2,False,False,False,0,5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
37df47578c4c213e2237d8b7b0f41582ef44f1c1,undefined,US,CA,Visalia City,36.32921,-119.326984,Yes,census.gov,Other,500,2,22,0,True,False,False,0,3B,13,POINT (-119.326984 36.32921),682954.0,Visalia,25.0,6107,Tulare,6
37f09381237d65271547a3117f015b6884ba9938,ecobee4,US,CA,Brentwood City,37.935578,-121.71897,Yes,census.gov,Detached,2000,2,0,0,False,False,False,"1, 2",3B,12,POINT (-121.71897 37.935578),608142.0,Brentwood,25.0,6013,Contra Costa,6
381344b28e6c203de1dacda5c71267d02cbcce70,ESTWVC,US,CA,Santa Clara City,37.364621,-121.967973,Yes,census.gov,Detached,3001,1,21,0,True,False,False,"1, 2",3C,4,POINT (-121.967973 37.364621),669084.0,Santa Clara,25.0,6085,Santa Clara,6
382cdbf2165ebb1216cb3c736b33dcfd26903c30,ecobee4,US,CA,Brentwood City,37.935578,-121.71897,Yes,census.gov,Detached,4000,2,10,4,False,False,False,"4, 8",3B,12,POINT (-121.71897 37.935578),608142.0,Brentwood,25.0,6013,Contra Costa,6
38659ae553651a0874dfa0f210d3cd5a53ea6343,ESTWVC,US,CA,Mission Viejo City,33.609335,-117.656471,Yes,census.gov,Detached,3001,2,39,0,True,False,False,4,3B,8,POINT (-117.656471 33.609335),648256.0,Mission Viejo,25.0,6059,Orange,6
38d510ed24768e6c9aaa4400466eb1934363dbdc,ESTWVC,US,CA,Copperopolis CDP,37.939092,-120.625141,Yes,census.gov,Detached,1500,1,5,2,True,False,False,1,4B,12,POINT (-120.625141 37.939092),616210.0,Copperopolis,57.0,6009,Calaveras,6
38e54c0e13294bffe489a7544f3baf6f8adc55c1,ecobee3,US,CA,Newport Beach City,33.626595,-117.865392,Yes,census.gov,Null,2000,2,45,0,False,False,False,"1, 2",3B,6,POINT (-117.865392 33.626595),651182.0,Newport Beach,25.0,6059,Orange,6
38e8513c369dcac9025a4d240c059f514535a15e,ecobee3Lite,US,CA,Irvine City,33.678399,-117.771254,Yes,census.gov,Detached,2500,2,7,0,False,False,False,0,3B,8,POINT (-117.771254 33.678399),636770.0,Irvine,25.0,6059,Orange,6
3911b5f998f794e956e95e135fb3245035ef8a03,undefined,US,CA,Milpitas City,37.433136,-121.890934,Yes,census.gov,Townhouse,1500,3,120,2,True,False,False,"4, 5, 6",3C,4,POINT (-121.890934 37.433136),647766.0,Milpitas,25.0,6085,Santa Clara,6
39264f83c97a383162cf0417aee4c017acadd4c3,ecobee3Lite,US,CA,Anaheim City,33.855502,-117.758657,Yes,census.gov,Detached,1500,2,19,4,True,False,False,"2, 4",3B,8,POINT (-117.758657 33.855502),602000.0,Anaheim,25.0,6059,Orange,6
395202d1e22ecc45e6d4c78513527b99dd6b9d9c,ecobee3Lite,US,CA,Gilroy City,37.006407,-121.585321,Yes,census.gov,Detached,3500,2,10,0,False,False,False,0,3C,4,POINT (-121.585321 37.006407),629504.0,Gilroy,25.0,6085,Santa Clara,6
3a410ea3f6b01961e94f5e3c148596fd5265597c,undefined,US,CA,Placentia City,33.881158,-117.854783,Yes,census.gov,Other,1001,1,52,0,True,False,False,1,3B,8,POINT (-117.854783 33.881158),657526.0,Placentia,25.0,6059,Orange,6
3a79e681cc21573eacc5c8bd7807ffe108635c75,ecobee3Lite,US,CA,Aptos CDP,36.99115,-121.893457,Yes,census.gov,Detached,2000,1,40,0,False,False,False,"3, 6",3C,3,POINT (-121.893457 36.99115),602378.0,Aptos,57.0,6087,Santa Cruz,6
3aae7ba6681d1c10d99c0227761d19000f17db1d,ecobee4,US,CA,San Francisco City,37.727239,-123.032229,Yes,census.gov,Row House,2500,2,70,3,False,False,False,"3, 5, 6",3C,3,POINT (-123.032229 37.727239),667000.0,San Francisco,25.0,6075,San Francisco,6
3b248abfe4f9064da39cb4bd2616b088425f629c,SmartSi,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Detached,2500,2,35,0,False,False,False,0,4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
3b296af756a7c888f351542d01ca701378e2f51f,ecobee3Lite,US,CA,Rancho Cordova City,38.577079,-121.236187,Yes,census.gov,Other,2500,2,0,0,True,False,False,0,3B,12,POINT (-121.236187 38.577079),659444.0,Rancho Cordova,25.0,6067,Sacramento,6
3b3db8d3f6bd82e6ca19c166a4892b14a0647184,SmartSi,US,CA,Palm Springs City,33.803361,-116.53828,Yes,census.gov,Detached,1500,1,35,2,False,False,False,0,3B,15,POINT (-116.53828 33.803361),655254.0,Palm Springs,25.0,6065,Riverside,6
3b3faa4dfbba3ece29402341f26bb793aeed1933,ecobee4,US,CA,La Caã±Ada Flintridge City,34.20969,-118.200139,Yes,census.gov,Detached,1500,1,50,2,False,False,False,0,3B,9,POINT (-118.200139 34.20969),639003.0,La Cañada Flintridge,25.0,6037,Los Angeles,6
3b453b59dbf22f32952b7752eea827223cb3ee20,undefined,US,CA,Fresno City,36.782684,-119.793359,Yes,census.gov,Row House,2000,1,60,2,False,False,False,0,3B,13,POINT (-119.793359 36.782684),627000.0,Fresno,25.0,6019,Fresno,6
3c1370d543af4c4c0dc9d882be45446832d8d1b5,ecobee3,US,CA,San Ramon City,37.765258,-121.931987,Yes,census.gov,Detached,2209,2,46,0,True,False,True,"1, 2",3B,12,POINT (-121.931987 37.765258),668378.0,San Ramon,25.0,6013,Contra Costa,6
3c5c6e34e7d711ec43d00c5731995c8f71e9cf2f,ecobee3Lite,US,CA,Palm Desert City,33.737635,-116.364145,Yes,census.gov,Detached,2500,1,20,0,False,False,False,"1, 2",3B,15,POINT (-116.364145 33.737635),655184.0,Palm Desert,25.0,6065,Riverside,6
3c6d63ceedad1301f1c3d260918025f0276e24e4,undefined,US,CA,Santa Clarita City,34.416504,-118.500693,Yes,census.gov,Other,1000,1,2,0,True,False,False,1,3B,9,POINT (-118.500693 34.416504),669088.0,Santa Clarita,25.0,6037,Los Angeles,6
3cbfb86393398ca87fc1f05c4e84bbeab4e40845,ecobee3,US,CA,Brawley City,32.978454,-115.528569,Yes,census.gov,Detached,3000,2,10,0,False,False,False,"1, 2",2B,15,POINT (-115.528569 32.978454),608058.0,Brawley,25.0,6025,Imperial,6
3cded05a34c4c3dd20cea31cd22ed95143d42c84,undefined,US,CA,Stockton City,37.976553,-121.308598,Yes,census.gov,Semi-Detached,1001,1,62,0,True,False,False,0,3B,12,POINT (-121.308598 37.976553),675000.0,Stockton,25.0,6077,San Joaquin,6
3cfca46e1401912875e3f344a9eb0e75b65d8029,ecobee4,US,CA,Temecula City,33.493073,-117.131734,Yes,census.gov,Detached,2500,2,5,0,False,False,False,"1, 2",3B,10,POINT (-117.131734 33.493073),678120.0,Temecula,25.0,6065,Riverside,6
3d0d5341d46353bf1bea7a2782baff9e287a8571,ESTWVC,US,CA,San Rafael City,37.981003,-122.50693,Yes,census.gov,Detached,2501,2,51,0,True,False,False,"1, 2",3C,2,POINT (-122.50693 37.981003),668364.0,San Rafael,25.0,6041,Marin,6
3d47a2f135b3987c2a0f5b39295c3ef3b13db135,ecobee4,US,CA,La Mirada City,33.902045,-118.008961,Yes,census.gov,Detached,2000,1,60,0,False,False,False,"3, 5, 6",3B,9,POINT (-118.008961 33.902045),640032.0,La Mirada,25.0,6037,Los Angeles,6
3dbd0aea053fea0066bf61e6282266578960e5e8,ecobee3Lite,US,CA,Los Angeles City,34.019394,-118.410825,Yes,census.gov,Detached,1500,1,77,0,False,False,False,0,3B,8,POINT (-118.410825 34.019394),644000.0,Los Angeles,25.0,6037,Los Angeles,6
3e0211dda373fb3c4bb5d6357489ed7602fecbf8,ecobee3,US,CA,Mountain View CDP,38.009205,-122.11685,Yes,census.gov,Townhouse,1500,2,40,1,False,False,False,0,3B,12,POINT (-122.11685 38.009205),649651.0,Mountain View,57.0,6013,Contra Costa,6
3e3da6666474d625bb119b9ebf223ffe0a2daba5,ecobee3Lite,US,CA,Elk Grove City,38.414621,-121.384961,Yes,census.gov,Other,2500,2,20,0,False,False,False,0,3B,12,POINT (-121.384961 38.414621),622020.0,Elk Grove,25.0,6067,Sacramento,6
3e3e41d6c4bed2e47a92cdd209247d473fbc63fb,ecobee3Lite,US,CA,Elk Grove City,38.414621,-121.384961,Yes,census.gov,Detached,3000,2,20,4,False,False,False,"2, 4",3B,12,POINT (-121.384961 38.414621),622020.0,Elk Grove,25.0,6067,Sacramento,6
3e6cd981bb6440c0d096d024cf3ee8f25b76b4d6,ecobee3Lite,US,CA,Los Angeles City,34.019394,-118.410825,Yes,census.gov,Detached,4700,2,0,0,False,False,False,"0, 1",3B,8,POINT (-118.410825 34.019394),644000.0,Los Angeles,25.0,6037,Los Angeles,6
3ee057dcf3c9076056ee7009e09275e71dee2f4a,ecobee3Lite,US,CA,Los Angeles City,34.019394,-118.410825,Yes,census.gov,Detached,4501,2,60,0,False,False,False,"1, 2",3B,8,POINT (-118.410825 34.019394),644000.0,Los Angeles,25.0,6037,Los Angeles,6
3f65e406de55d0d74a8eb69151bf2d22aa46fd00,undefined,US,CA,Cerritos City,33.867745,-118.069471,Yes,census.gov,Null,0,0,0,0,True,False,False,1,3B,8,POINT (-118.069471 33.867745),612552.0,Cerritos,25.0,6037,Los Angeles,6
3f76112e5e64e9ba23222c3e045f9849e161e521,ecobee3,US,CA,Aliso Viejo City,33.57921,-117.728898,Yes,census.gov,Condominium,2000,2,25,"0, 1",False,False,False,0,3B,6,POINT (-117.728898 33.57921),600947.0,Aliso Viejo,25.0,6059,Orange,6
3fce5a6433e03d055c937350d0059f0df87516c1,ESTWVC,US,CA,Fresno City,36.782684,-119.793359,Yes,census.gov,Row House,1501,1,9,0,True,False,False,0,3B,13,POINT (-119.793359 36.782684),627000.0,Fresno,25.0,6019,Fresno,6
3fe4a21cdf5a6194c31ee970124279c43e59cfc7,SmartSi,US,CA,Wilseyville CDP,38.376483,-120.486844,Yes,census.gov,Detached,3500,2,5,2,False,False,True,0,4B,12,POINT (-120.486844 38.376483),685810.0,Wilseyville,57.0,6009,Calaveras,6
3ff57c3bdef4fdd7ad76933fb7f31ba258af6589,ESTWVC,US,CA,Tustin City,33.730927,-117.810596,Yes,census.gov,Detached,3001,2,29,0,True,False,False,"5, 7, 10",3B,8,POINT (-117.810596 33.730927),680854.0,Tustin,25.0,6059,Orange,6
400086c9450aeea2a6f5d787eca301ad525beeaf,ecobee4,US,CA,Fullerton City,33.885716,-117.928025,Yes,census.gov,Detached,1500,1,60,0,False,False,False,0,3B,8,POINT (-117.928025 33.885716),628000.0,Fullerton,25.0,6059,Orange,6
4021424c6798e7d4f22744d6ffb70f8cd6b86fb4,ecobee4,US,CA,Fremont City,37.49446,-121.94115,Yes,census.gov,Detached,1001,2,9,0,False,False,False,"0, 1, 2",3C,3,POINT (-121.94115 37.49446),626000.0,Fremont,25.0,6001,Alameda,6
40235441eb20976e05a5a16692e0facd246c6395,ecobee3,US,CA,Walnut Creek City,37.902666,-122.040479,Yes,census.gov,Townhouse,1870,3,5,0,False,False,False,"1, 2",3B,12,POINT (-122.040479 37.902666),683346.0,Walnut Creek,25.0,6013,Contra Costa,6
404509d2837a363784fa5c2d869650debf068297,ESTWVC,US,CA,Pasadena City,34.160602,-118.137954,Yes,census.gov,Detached,1501,1,92,0,True,False,False,"1, 2, 3",3B,9,POINT (-118.137954 34.160602),656000.0,Pasadena,25.0,6037,Los Angeles,6
4063317dae5e2e92df5e56852cc246b1f1c4068f,SmartSi,US,CA,Ladera Ranch CDP,33.549146,-117.641741,Yes,census.gov,Detached,2500,2,0,0,False,False,False,0,3B,8,POINT (-117.641741 33.549146),639114.0,Ladera Ranch,57.0,6059,Orange,6
413fed624c03f2531df2bc1ea2b591d47e797a10,ecobee3,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,2500,2,120,5,False,False,False,3,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
41691da4229802cf66f13af838aec9285293b2d3,ecobee3Lite,US,CA,Thousand Oaks City,34.19329,-118.874235,Yes,census.gov,Null,0,0,0,0,True,False,False,0,3C,9,POINT (-118.874235 34.19329),678582.0,Thousand Oaks,25.0,6111,Ventura,6
4174a06e3de119d1856762418f623cab7ca39d35,ecobee4,US,CA,Brea City,33.925178,-117.865111,Yes,census.gov,Condominium,1500,1,15,2,True,False,False,"0, 1, 2",3B,8,POINT (-117.865111 33.925178),608100.0,Brea,25.0,6059,Orange,6
4182b40555f2cf295b7d7945f962bcca443f1449,ESTWVC,US,CA,Bass Lake CDP,37.327282,-119.565326,Yes,census.gov,Other,2500,1,42,2,True,False,False,"2, 4",3B,16,POINT (-119.565326 37.327282),604198.0,Bass Lake,57.0,6039,Madera,6
418a5e4c5cb2d93cb43c56ed0fa712e79315eb46,ecobee3,US,CA,Grass Valley City,39.220305,-121.052654,Yes,census.gov,Detached,3000,2,15,1,False,False,False,"2, 3, 4, 5, 10",5B,11,POINT (-121.052654 39.220305),630798.0,Grass Valley,25.0,6057,Nevada,6
419188ca5ab1894b17baf6875a8d26d78d92707d,ESTWVC,US,CA,Livermore City,37.686977,-121.759781,Yes,census.gov,Detached,1501,2,29,0,True,False,False,"1, 2",3C,12,POINT (-121.759781 37.686977),641992.0,Livermore,25.0,6001,Alameda,6
41f02db5ee47ad6066f0b4a2fb79f97997db6c62,ecobee3Lite,US,CA,Orange City,33.786971,-117.861265,Yes,census.gov,Condominium,2000,2,20,0,False,False,False,"4, 8",3B,8,POINT (-117.861265 33.786971),653980.0,Orange,25.0,6059,Orange,6
426f117fe92a307d05837a27fcd151d1b49705c6,ecobee3Lite,US,CA,Galt City,38.268458,-121.298952,Yes,census.gov,Detached,3000,1,10,0,True,False,False,0,3B,12,POINT (-121.298952 38.268458),628112.0,Galt,25.0,6067,Sacramento,6
42809a3f7f7a32bd03540be01cdd636cbd0e50e7,ESTWVC,US,CA,Camarillo City,34.221823,-119.032154,Yes,census.gov,Townhouse,2000,1,20,2,True,False,True,"1, 2",3C,6,POINT (-119.032154 34.221823),610046.0,Camarillo,25.0,6111,Ventura,6
4310a4b7cc4d68b533ac733fa71fdb73185dc17e,ESTWVC,US,CA,Palm Springs City,33.803361,-116.53828,Yes,census.gov,Townhouse,1501,2,20,0,True,False,False,"1, 2",3B,15,POINT (-116.53828 33.803361),655254.0,Palm Springs,25.0,6065,Riverside,6
436a873625d38266f4b3551f329395de2bb41397,ecobee3,US,CA,San Luis Obispo City,35.266195,-120.668438,Yes,census.gov,Detached,1850,2,6,2,False,False,False,"1, 2",3C,5,POINT (-120.668438 35.266195),668154.0,San Luis Obispo,25.0,6079,San Luis Obispo,6
43a33f1883260162b5a3b4689d3dab2bcc058b6b,ecobee3Lite,US,CA,Roseville City,38.770296,-121.319634,Yes,census.gov,Other,2500,2,25,3,False,False,False,0,3B,11,POINT (-121.319634 38.770296),662938.0,Roseville,25.0,6061,Placer,6
43b60bc2aa14faf6ce9077266c88a48eea8e9736,ecobee3,US,CA,Menlo Park City,37.479731,-122.148055,Yes,census.gov,Other,1500,1,75,4,False,False,False,"1, 2",3C,3,POINT (-122.148055 37.479731),646870.0,Menlo Park,25.0,6081,San Mateo,6
44c19c282c1b16ad2461fb6d3af53d927caaaa20,ecobee4,US,CA,Lake Elsinore City,33.685956,-117.335404,Yes,census.gov,Detached,3500,2,25,6,True,False,False,"4, 5, 10",3B,10,POINT (-117.335404 33.685956),639486.0,Lake Elsinore,25.0,6065,Riverside,6
451effffb1c85b0547b54c6ac26d5d9381eedc91,ecobee3Lite,US,CA,Redding City,40.570277,-122.366766,Yes,census.gov,Detached,2000,2,30,0,False,False,False,0,3B,11,POINT (-122.366766 40.570277),659920.0,Redding,25.0,6089,Shasta,6
452fa4a4bba7fdade69f6b4262eaa060b59cfec4,SmartSi,US,CA,Spring Valley CDP,39.076053,-122.584512,Yes,census.gov,Other,3500,2,10,0,False,False,False,0,4B,2,POINT (-122.584512 39.076053),673690.0,Spring Valley,57.0,6033,Lake,6
4534a84cf39f9e60e4ae49123003c8fea78aabaf,SmartSi,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,3500,2,20,4,False,False,False,0,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
45706045f5d20fdaa5f43832d1b99c1b1554df79,ecobee3Lite,US,CA,Grass Valley City,39.220305,-121.052654,Yes,census.gov,Detached,1000,1,85,1,False,False,False,"2, 4",5B,11,POINT (-121.052654 39.220305),630798.0,Grass Valley,25.0,6057,Nevada,6
459560f294ddc927de64fc951caf0a6164a92cc2,ecobee3,US,CA,Lone Pine CDP,36.574447,-118.08061,Yes,census.gov,Detached,2000,1,0,2,False,False,False,"1, 2",4B,16,POINT (-118.08061 36.574447),642580.0,Lone Pine,57.0,6027,Inyo,6
45c0dae77b14a604aa14eb2bf37c61fb008bc1f3,ESTWVC,US,CA,South Gate City,33.944159,-118.192761,Yes,census.gov,Other,1001,1,80,0,True,False,False,"5, 10",3B,8,POINT (-118.192761 33.944159),673080.0,South Gate,25.0,6037,Los Angeles,6
45fa52741f210701c1f53d75289f91056493ccc7,undefined,US,CA,Chester CDP,40.301675,-121.232503,Yes,census.gov,Detached,2500,2,120,3,True,False,False,0,5B,16,POINT (-121.232503 40.301675),612930.0,Chester,57.0,6063,Plumas,6
461300a9b4c9e5e5e10b54efb5379fe1bb5a5e8b,ESTWVC,US,CA,Bakersfield City,35.353171,-119.037919,Yes,census.gov,Null,0,0,0,0,True,False,False,0,3B,13,POINT (-119.037919 35.353171),603526.0,Bakersfield,25.0,6029,Kern,6
4695dd7132d5652b028fb465714399e64c17cd9b,SmartSi,US,CA,Wilseyville CDP,38.376483,-120.486844,Yes,census.gov,Detached,3500,2,5,2,False,False,True,0,4B,12,POINT (-120.486844 38.376483),685810.0,Wilseyville,57.0,6009,Calaveras,6
4697727aec1cff0b6ee1a36b03035d4e51d0e94b,ecobee3,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,3500,2,20,0,False,False,False,"4, 5, 8",5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
46a2b7c5b9972083a9afd1ac4e2e03263b778f7e,ecobee3Lite,US,CA,Los Gatos Town,37.229944,-121.956874,Yes,census.gov,Detached,4500,2,10,0,False,False,False,"0, 3",3C,4,POINT (-121.956874 37.229944),644112.0,Los Gatos,43.0,6085,Santa Clara,6
46bff167845315c27bc1b708d618bc6d9defa9d0,ecobee4,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,2000,1,60,0,False,False,True,"3, 6",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
46c943c0e56f959d0604e9ef4f7b881c00226872,undefined,US,CA,Kensington CDP,37.905144,-122.284226,Yes,census.gov,Detached,4000,3,0,1,True,False,False,1,3B,3,POINT (-122.284226 37.905144),638086.0,Kensington,57.0,6013,Contra Costa,6
46dc1499f79ee571f9e8a6406e0cefc388b959ce,ecobee4,US,CA,San Jose City,37.296011,-121.814552,Yes,census.gov,Detached,2000,1,50,0,False,False,False,"1, 2",3C,4,POINT (-121.814552 37.296011),668000.0,San Jose,25.0,6085,Santa Clara,6
46e5b50f2bfd4b119da072982b0633ba5ef778c2,undefined,US,CA,Truckee Town,39.350548,-120.193943,Yes,census.gov,Detached,2000,2,120,4,True,False,False,"1, 2",5B,16,POINT (-120.193943 39.350548),680588.0,Truckee,43.0,6057,Nevada,6
46ed9ef74370470f0d26be0dc848aa7e9a342fed,ecobee3Lite,US,CA,Visalia City,36.32921,-119.326984,Yes,census.gov,Null,2000,1,10,0,False,False,False,0,3B,13,POINT (-119.326984 36.32921),682954.0,Visalia,25.0,6107,Tulare,6
4719570544f456ca2df4040b956fb59128de234f,ecobee3,US,CA,Sebastopol City,38.400003,-122.827586,Yes,census.gov,Null,2000,1,60,2,False,False,False,"7, 14",3C,2,POINT (-122.827586 38.400003),670770.0,Sebastopol,25.0,6097,Sonoma,6
47346fd141676637043300d7e0553e87bf8f66a4,undefined,US,CA,Palo Alto City,37.39652,-122.143088,Yes,census.gov,Detached,3500,1,15,4,False,False,False,"0, 1, 2",3C,4,POINT (-122.143088 37.39652),655282.0,Palo Alto,25.0,6085,Santa Clara,6
474fd8951fd8d330495d465e11ea7d718d335ae0,ecobee4,US,CA,Canyon Country,34.4165,-118.4559,Yes,google,Detached,3000,2,15,4,False,False,False,"1, 2",3B,9,POINT (-118.4559 34.4165),669088.0,Santa Clarita,25.0,6037,Los Angeles,6
476166c704c1ccb95d4fd60cc8c5472484a80ad9,ESTWVC,US,CA,Hanford City,36.328141,-119.654773,Yes,census.gov,Detached,3001,1,29,0,True,False,False,0,3B,13,POINT (-119.654773 36.328141),631960.0,Hanford,25.0,6031,Kings,6
4762aee9bb4b4d0b39712b837823f7605da2fa51,ecobee3Lite,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Townhouse,2500,3,0,0,False,False,False,0,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
479e9ee79b8fbfd6d5fefb345817ece3eb0c0f53,undefined,US,CA,Fremont City,37.49446,-121.94115,Yes,census.gov,Detached,2500,3,5,0,True,False,False,0,3C,3,POINT (-121.94115 37.49446),626000.0,Fremont,25.0,6001,Alameda,6
47c29d2dcaed987aed3fe85cb667b797c980c1df,ecobee3Lite,US,CA,La Quinta City,33.641767,-116.273943,Yes,census.gov,Other,2500,1,20,2,False,False,False,0,3B,15,POINT (-116.273943 33.641767),640354.0,La Quinta,25.0,6065,Riverside,6
484af690d1451757a31b4422cd507a3b46dbae4e,undefined,US,CA,Irvine City,33.678399,-117.771254,Yes,census.gov,Detached,3000,1,52,4,True,False,True,"2, 3",3B,8,POINT (-117.771254 33.678399),636770.0,Irvine,25.0,6059,Orange,6
4893be9dd36b7cc0bf3001f34257b0384f53616a,ecobee4,US,CA,Temecula City,33.493073,-117.131734,Yes,census.gov,Detached,2500,2,5,2,False,False,False,"1, 2",3B,10,POINT (-117.131734 33.493073),678120.0,Temecula,25.0,6065,Riverside,6
48b1efdfe5a78799e1b77c1ecf7e92deacbc6652,ecobee4,US,CA,Morgan Hill City,37.132495,-121.641891,Yes,census.gov,Semi-Detached,2000,2,20,0,False,False,False,0,3C,4,POINT (-121.641891 37.132495),649278.0,Morgan Hill,25.0,6085,Santa Clara,6
48bada30449b156fc16200d64d224c33747d16ad,ecobee3,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,1500,1,45,0,True,False,False,"1, 2",3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
49193a5f5591090882faa4946fa6996f7c83ecef,ecobee3Lite,US,CA,San Diego City,32.830391,-117.120923,Yes,census.gov,Detached,3000,2,50,0,False,False,False,0,3B,7,POINT (-117.120923 32.830391),666000.0,San Diego,25.0,6073,San Diego,6
493c7e3672eb6aa827f9ccfff031d44446d1f2ef,ecobee3,US,CA,Sacramento City,38.567694,-121.468161,Yes,census.gov,Detached,1501,2,19,0,False,False,False,"1, 2",3B,12,POINT (-121.468161 38.567694),664000.0,Sacramento,25.0,6067,Sacramento,6
496b05d6b84779afec2ec2d125bd1abc3f2638e5,undefined,US,CA,Santa Clarita City,34.416504,-118.500693,Yes,census.gov,Detached,"1000, 3501",1,2,0,True,False,False,"1, 2",3B,9,POINT (-118.500693 34.416504),669088.0,Santa Clarita,25.0,6037,Los Angeles,6
49947600cc2ac39c6af60f6085d711f99a33885f,ESTWVC,US,CA,Orange City,33.786971,-117.861265,Yes,census.gov,Apartment,1001,1,9,0,True,False,True,"1, 2",3B,8,POINT (-117.861265 33.786971),653980.0,Orange,25.0,6059,Orange,6
49b64ead668f58a03896a0a60f28fc20cad60e91,undefined,US,CA,Walnut Creek City,37.902666,-122.040479,Yes,census.gov,Townhouse,501,1,52,0,True,False,False,1,3B,12,POINT (-122.040479 37.902666),683346.0,Walnut Creek,25.0,6013,Contra Costa,6
49e5a909efc0201f2971e792822ab7cbdf277107,ecobee4,US,CA,Whittier City,33.966827,-118.020122,Yes,census.gov,Condominium,1500,1,37,0,False,False,True,"3, 6",3B,9,POINT (-118.020122 33.966827),685292.0,Whittier,25.0,6037,Los Angeles,6
4a320e6208fa9c05c45665180cf3569c4b5f9b68,ecobee3Lite,US,CA,Grass Valley City,39.220305,-121.052654,Yes,census.gov,Detached,3500,2,15,2,False,False,False,"1, 2",5B,11,POINT (-121.052654 39.220305),630798.0,Grass Valley,25.0,6057,Nevada,6
4a75d5a710dd7c69c1409488440713c44409b9a0,ESTWVC,US,CA,Santa Clara City,37.364621,-121.967973,Yes,census.gov,Detached,2000,1,60,2,True,False,False,"1, 2",3C,4,POINT (-121.967973 37.364621),669084.0,Santa Clara,25.0,6085,Santa Clara,6
